ID,YEAR,A,H,H_std,H_med,S,S_med,ET,ST,T,P,FL,SL,CL,UL,WL,lon,lat
9,2003,406.06,121.69,59.14,125.75,2.21,1.81,1.17039e-05,275.04,274.63,419.22,11.4,86.15,0.0,0.0,2.3,22.461409097323536,66.11866863488102
9,2004,406.06,121.69,59.14,125.75,2.21,1.81,1.06035e-05,274.76,274.65,621.6,10.45,87.09,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2005,406.06,121.69,59.14,125.75,2.21,1.81,1.31678e-05,275.81,275.45,670.95,11.44,86.0,0.0,0.0,2.35,22.461409097323536,66.11866863488102
9,2006,406.06,121.69,59.14,125.75,2.21,1.81,1.30397e-05,276.25,275.79,518.22,11.24,86.23,0.0,0.0,2.35,22.461409097323536,66.11866863488102
9,2007,406.06,121.69,59.14,125.75,2.21,1.81,1.26278e-05,276.31,275.43,717.75,11.51,85.94,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2008,406.06,121.69,59.14,125.75,2.21,1.81,1.23204e-05,275.99,275.54,646.66,7.3,90.17,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2009,406.06,121.69,59.14,125.75,2.21,1.81,1.30664e-05,275.89,275.26,494.46,5.42,91.89,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2010,406.06,121.69,59.14,125.75,2.21,1.81,1.21163e-05,274.35,273.22,541.22,4.3,93.12,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2011,406.06,121.69,59.14,125.75,2.21,1.81,1.29904e-05,275.5,275.48,791.49,7.06,90.41,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2012,406.06,121.69,59.14,125.75,2.21,1.81,1.33875e-05,275.16,274.04,824.98,5.45,92.04,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2013,406.06,121.69,59.14,125.75,2.21,1.81,1.38083e-05,276.26,275.33,602.54,6.23,91.32,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2014,406.06,121.69,59.14,125.75,2.21,1.81,1.40723e-05,275.85,275.62,521.73,7.24,90.21,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2015,406.06,121.69,59.14,125.75,2.21,1.81,1.22075e-05,276.06,276.15,831.61,7.2,90.3,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2016,406.06,121.69,59.14,125.75,2.21,1.81,1.34113e-05,276.18,275.55,748.55,5.83,91.66,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2017,406.06,121.69,59.14,125.75,2.21,1.81,1.18819e-05,275.23,274.68,626.52,4.54,92.73,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2018,406.06,121.69,59.14,125.75,2.21,1.81,1.46148e-05,276.67,275.91,426.2,5.11,92.3,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2019,406.06,121.69,59.14,125.75,2.21,1.81,1.44482e-05,275.42,275.06,584.54,7.09,90.47,0.0,0.0,2.33,22.461409097323536,66.11866863488102
9,2020,406.06,121.69,59.14,125.75,2.21,1.81,1.38259e-05,276.39,276.55,708.07,4.14,93.13,0.0,0.0,2.33,22.461409097323536,66.11866863488102
10,2001,3217.53,151.69,48.42,160.32,1.14,0.87,1.06101e-05,275.46,273.81,591.7,7.28,78.9,0.0,0.0,1.18,26.256967804482127,66.0136647409604
10,2002,3217.53,151.69,48.42,160.32,1.14,0.87,1.24597e-05,275.25,274.08,508.52,8.62,76.02,0.0,0.0,1.13,26.256967804482127,66.0136647409604
10,2003,3217.53,151.69,48.42,160.32,1.14,0.87,1.10412e-05,275.48,274.59,613.43,6.82,71.66,0.0,0.0,1.13,26.256967804482127,66.0136647409604
10,2004,3217.53,151.69,48.42,160.32,1.14,0.87,1.03399e-05,275.32,274.64,696.25,7.36,74.56,0.0,0.0,1.13,26.256967804482127,66.0136647409604
10,2005,3217.53,151.69,48.42,160.32,1.14,0.87,1.24548e-05,276.03,275.53,743.24,8.41,74.71,0.0,0.0,1.13,26.256967804482127,66.0136647409604
10,2006,3217.53,151.69,48.42,160.32,1.14,0.87,1.26744e-05,276.14,275.4,484.86,7.86,75.47,0.0,0.0,1.12,26.256967804482127,66.0136647409604
10,2007,3217.53,151.69,48.42,160.32,1.14,0.87,1.1168e-05,276.08,275.3,704.48,8.35,77.5,0.0,0.0,1.12,26.256967804482127,66.0136647409604
10,2008,3217.53,151.69,48.42,160.32,1.14,0.87,1.04453e-05,275.8,275.34,710.1,6.32,79.74,0.0,0.0,1.11,26.256967804482127,66.0136647409604
10,2009,3217.53,151.69,48.42,160.32,1.14,0.87,1.21187e-05,275.87,274.97,526.74,5.7,80.1,0.0,0.0,1.11,26.256967804482127,66.0136647409604
10,2010,3217.53,151.69,48.42,160.32,1.14,0.87,1.1653e-05,274.94,273.5,526.8,4.39,82.28,0.0,0.0,1.1,26.256967804482127,66.0136647409604
10,2011,3217.53,151.69,48.42,160.32,1.14,0.87,1.25799e-05,275.86,275.57,626.92,5.34,82.23,0.0,0.0,1.09,26.256967804482127,66.0136647409604
10,2012,3217.53,151.69,48.42,160.32,1.14,0.87,1.21811e-05,275.36,273.73,715.75,3.77,84.38,0.0,0.0,1.1,26.256967804482127,66.0136647409604
10,2013,3217.53,151.69,48.42,160.32,1.14,0.87,1.30721e-05,276.44,275.41,556.97,4.17,84.58,0.0,0.0,1.1,26.256967804482127,66.0136647409604
10,2014,3217.53,151.69,48.42,160.32,1.14,0.87,1.31798e-05,275.7,275.6,578.91,6.65,81.23,0.0,0.0,1.1,26.256967804482127,66.0136647409604
10,2015,3217.53,151.69,48.42,160.32,1.14,0.87,1.03597e-05,276.0,275.88,808.3,4.84,82.57,0.0,0.0,1.1,26.256967804482127,66.0136647409604
10,2016,3217.53,151.69,48.42,160.32,1.14,0.87,1.24112e-05,276.16,275.64,654.4,3.72,83.72,0.0,0.0,1.08,26.256967804482127,66.0136647409604
10,2017,3217.53,151.69,48.42,160.32,1.14,0.87,1.05934e-05,274.9,274.52,524.82,2.4,79.79,0.0,0.0,1.09,26.256967804482127,66.0136647409604
10,2018,3217.53,151.69,48.42,160.32,1.14,0.87,1.38976e-05,276.48,276.0,427.77,2.97,81.96,0.0,0.0,1.08,26.256967804482127,66.0136647409604
10,2019,3217.53,151.69,48.42,160.32,1.14,0.87,1.29178e-05,275.49,275.1,620.5,4.16,82.26,0.0,0.0,1.08,26.256967804482127,66.0136647409604
10,2020,3217.53,151.69,48.42,160.32,1.14,0.87,1.36721e-05,276.4,276.52,776.41,2.16,85.75,0.0,0.0,1.08,26.256967804482127,66.0136647409604
11,2001,401.07,66.15,34.63,60.96,1.68,1.24,1.13191e-05,275.69,274.66,624.23,9.63,83.76,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2002,401.07,66.15,34.63,60.96,1.68,1.24,1.218e-05,275.1,274.13,460.29,12.44,81.4,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2003,401.07,66.15,34.63,60.96,1.68,1.24,1.15916e-05,275.24,274.28,473.26,9.68,83.87,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2004,401.07,66.15,34.63,60.96,1.68,1.24,1.10395e-05,275.25,275.03,638.21,8.35,85.43,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2005,401.07,66.15,34.63,60.96,1.68,1.24,1.36204e-05,276.3,275.83,673.36,10.08,83.84,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2006,401.07,66.15,34.63,60.96,1.68,1.24,1.31517e-05,276.53,276.04,485.09,9.79,83.92,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2007,401.07,66.15,34.63,60.96,1.68,1.24,1.26229e-05,276.53,275.83,700.67,9.04,84.72,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2008,401.07,66.15,34.63,60.96,1.68,1.24,1.21583e-05,276.26,275.87,632.93,6.13,87.86,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2009,401.07,66.15,34.63,60.96,1.68,1.24,1.31693e-05,276.1,275.59,500.78,4.36,89.16,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2010,401.07,66.15,34.63,60.96,1.68,1.24,1.2018e-05,274.84,273.7,504.67,2.41,91.43,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2011,401.07,66.15,34.63,60.96,1.68,1.24,1.28794e-05,276.0,275.91,697.77,3.45,90.43,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2012,401.07,66.15,34.63,60.96,1.68,1.24,1.31331e-05,275.42,274.29,795.42,2.54,91.55,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2013,401.07,66.15,34.63,60.96,1.68,1.24,1.34124e-05,276.48,275.69,530.75,3.72,90.34,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2014,401.07,66.15,34.63,60.96,1.68,1.24,1.3893e-05,276.17,276.18,533.83,7.25,86.53,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2015,401.07,66.15,34.63,60.96,1.68,1.24,1.1671e-05,276.31,276.35,797.0,7.04,86.75,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2016,401.07,66.15,34.63,60.96,1.68,1.24,1.32556e-05,276.3,275.74,754.13,5.72,87.78,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2017,401.07,66.15,34.63,60.96,1.68,1.24,1.13336e-05,275.33,274.81,584.72,4.07,88.7,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2018,401.07,66.15,34.63,60.96,1.68,1.24,1.39483e-05,276.78,275.92,464.66,4.2,89.36,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2019,401.07,66.15,34.63,60.96,1.68,1.24,1.3727e-05,275.59,275.19,619.68,7.46,86.43,0.0,0.0,4.3,23.676840899905443,66.04866596333818
11,2020,401.07,66.15,34.63,60.96,1.68,1.24,1.38276e-05,276.58,276.97,802.22,3.86,89.63,0.0,0.0,4.3,23.676840899905443,66.04866596333818
12,2001,321.25,42.71,27.93,33.81,1.15,0.96,1.17171e-05,275.75,274.91,671.48,17.23,79.48,0.07,0.45,2.3,24.17101155076283,66.00955636260815
12,2002,321.25,42.71,27.93,33.81,1.15,0.96,1.2489e-05,275.19,274.2,502.29,19.84,77.0,0.0,0.45,2.3,24.17101155076283,66.00955636260815
12,2003,321.25,42.71,27.93,33.81,1.15,0.96,1.21764e-05,275.42,274.42,517.04,15.4,81.01,0.0,0.45,2.3,24.17101155076283,66.00955636260815
12,2004,321.25,42.71,27.93,33.81,1.15,0.96,1.16451e-05,275.5,275.37,685.54,15.34,81.2,0.0,0.45,2.3,24.17101155076283,66.00955636260815
12,2005,321.25,42.71,27.93,33.81,1.15,0.96,1.42823e-05,276.45,276.17,709.01,17.72,78.73,0.0,0.45,2.3,24.17101155076283,66.00955636260815
12,2006,321.25,42.71,27.93,33.81,1.15,0.96,1.345e-05,276.53,276.22,503.63,18.54,78.01,0.0,0.45,2.3,24.17101155076283,66.00955636260815
12,2007,321.25,42.71,27.93,33.81,1.15,0.96,1.29026e-05,276.56,276.06,739.0,18.06,78.62,0.0,0.49,2.3,24.17101155076283,66.00955636260815
12,2008,321.25,42.71,27.93,33.81,1.15,0.96,1.23315e-05,276.3,276.09,676.09,14.37,82.37,0.0,0.53,2.3,24.17101155076283,66.00955636260815
12,2009,321.25,42.71,27.93,33.81,1.15,0.96,1.35227e-05,276.17,275.78,529.05,9.84,86.62,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2010,321.25,42.71,27.93,33.81,1.15,0.96,1.24883e-05,275.11,274.0,491.44,7.33,89.39,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2011,321.25,42.71,27.93,33.81,1.15,0.96,1.32294e-05,276.33,276.19,737.79,8.59,87.93,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2012,321.25,42.71,27.93,33.81,1.15,0.96,1.34214e-05,275.57,274.49,842.09,6.85,89.26,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2013,321.25,42.71,27.93,33.81,1.15,0.96,1.35989e-05,276.56,275.97,550.7,8.14,88.12,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2014,321.25,42.71,27.93,33.81,1.15,0.96,1.41886e-05,276.27,276.45,584.6,16.7,79.67,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2015,321.25,42.71,27.93,33.81,1.15,0.96,1.1908e-05,276.42,276.57,827.58,16.33,80.14,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2016,321.25,42.71,27.93,33.81,1.15,0.96,1.35045e-05,276.42,275.99,804.9,16.32,79.96,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2017,321.25,42.71,27.93,33.81,1.15,0.96,1.15438e-05,275.39,275.03,615.07,13.66,81.99,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2018,321.25,42.71,27.93,33.81,1.15,0.96,1.4032e-05,276.79,276.07,511.11,15.37,80.91,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2019,321.25,42.71,27.93,33.81,1.15,0.96,1.37395e-05,275.72,275.38,696.24,22.68,73.83,0.0,0.55,2.3,24.17101155076283,66.00955636260815
12,2020,321.25,42.71,27.93,33.81,1.15,0.96,1.40659e-05,276.69,277.19,902.57,12.27,83.46,0.0,0.55,2.3,24.17101155076283,66.00955636260815
13,2001,444.97,39.24,20.26,35.58,1.19,0.94,1.17512e-05,275.69,274.79,660.0,18.68,76.94,0.0,0.29,2.19,24.435806301679065,65.97946044573082
13,2002,444.97,39.24,20.26,35.58,1.19,0.94,1.30072e-05,275.23,274.25,511.67,20.61,75.21,0.0,0.29,2.21,24.435806301679065,65.97946044573082
13,2003,444.97,39.24,20.26,35.58,1.19,0.94,1.25962e-05,275.49,274.64,518.58,17.32,78.32,0.0,0.31,2.21,24.435806301679065,65.97946044573082
13,2004,444.97,39.24,20.26,35.58,1.19,0.94,1.18369e-05,275.48,275.36,679.3,17.73,78.13,0.0,0.31,2.21,24.435806301679065,65.97946044573082
13,2005,444.97,39.24,20.26,35.58,1.19,0.94,1.4493e-05,276.38,276.16,702.3,20.17,75.77,0.0,0.31,2.19,24.435806301679065,65.97946044573082
13,2006,444.97,39.24,20.26,35.58,1.19,0.94,1.38297e-05,276.41,276.14,494.48,20.21,75.75,0.0,0.31,2.19,24.435806301679065,65.97946044573082
13,2007,444.97,39.24,20.26,35.58,1.19,0.94,1.30834e-05,276.44,275.97,730.57,20.29,75.65,0.0,0.31,2.19,24.435806301679065,65.97946044573082
13,2008,444.97,39.24,20.26,35.58,1.19,0.94,1.24283e-05,276.16,276.01,666.77,18.44,77.52,0.0,0.33,2.19,24.435806301679065,65.97946044573082
13,2009,444.97,39.24,20.26,35.58,1.19,0.94,1.37769e-05,276.08,275.68,520.68,13.17,82.69,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2010,444.97,39.24,20.26,35.58,1.19,0.94,1.28328e-05,275.04,273.96,471.2,10.67,85.22,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2011,444.97,39.24,20.26,35.58,1.19,0.94,1.34793e-05,276.18,276.14,723.37,11.43,84.45,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2012,444.97,39.24,20.26,35.58,1.19,0.94,1.36607e-05,275.45,274.39,819.78,10.02,85.7,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2013,444.97,39.24,20.26,35.58,1.19,0.94,1.39321e-05,276.45,275.92,536.56,11.39,84.37,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2014,444.97,39.24,20.26,35.58,1.19,0.94,1.4462e-05,276.15,276.38,563.72,21.66,74.05,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2015,444.97,39.24,20.26,35.58,1.19,0.94,1.18716e-05,276.29,276.49,805.95,20.63,74.95,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2016,444.97,39.24,20.26,35.58,1.19,0.94,1.36303e-05,276.36,275.99,787.88,18.09,77.2,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2017,444.97,39.24,20.26,35.58,1.19,0.94,1.18497e-05,275.29,275.06,596.56,15.05,79.82,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2018,444.97,39.24,20.26,35.58,1.19,0.94,1.44806e-05,276.75,276.23,488.13,17.55,78.24,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2019,444.97,39.24,20.26,35.58,1.19,0.94,1.40036e-05,275.68,275.46,679.85,23.1,72.67,0.0,0.34,2.19,24.435806301679065,65.97946044573082
13,2020,444.97,39.24,20.26,35.58,1.19,0.94,1.43307e-05,276.63,277.16,887.66,12.61,82.78,0.0,0.34,2.19,24.435806301679065,65.97946044573082
14,2001,76.82,38.75,31.3,33.59,2.2,1.93,1.30131e-05,275.72,275.39,571.97,13.41,70.19,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2002,76.82,38.75,31.3,33.59,2.2,1.93,1.21393e-05,274.9,274.27,392.77,18.43,66.3,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2003,76.82,38.75,31.3,33.59,2.2,1.93,1.26463e-05,275.9,275.15,382.91,14.8,70.03,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2004,76.82,38.75,31.3,33.59,2.2,1.93,1.22639e-05,275.72,275.5,560.88,12.11,72.57,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2005,76.82,38.75,31.3,33.59,2.2,1.93,1.46439e-05,276.65,276.37,612.25,12.37,71.95,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2006,76.82,38.75,31.3,33.59,2.2,1.93,1.39153e-05,276.91,276.62,493.54,15.01,69.57,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2007,76.82,38.75,31.3,33.59,2.2,1.93,1.40603e-05,276.93,276.38,640.71,17.34,67.29,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2008,76.82,38.75,31.3,33.59,2.2,1.93,1.36152e-05,276.8,276.46,586.82,11.96,72.57,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2009,76.82,38.75,31.3,33.59,2.2,1.93,1.40326e-05,276.39,276.09,436.21,9.94,74.43,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2010,76.82,38.75,31.3,33.59,2.2,1.93,1.31937e-05,275.14,273.84,544.38,8.49,75.78,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2011,76.82,38.75,31.3,33.59,2.2,1.93,1.45275e-05,276.83,276.14,773.32,9.68,75.05,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2012,76.82,38.75,31.3,33.59,2.2,1.93,1.49617e-05,276.16,274.75,752.42,6.94,77.95,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2013,76.82,38.75,31.3,33.59,2.2,1.93,1.50285e-05,277.01,275.96,527.18,7.04,78.05,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2014,76.82,38.75,31.3,33.59,2.2,1.93,1.56181e-05,276.92,276.52,410.47,10.46,74.64,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2015,76.82,38.75,31.3,33.59,2.2,1.93,1.39787e-05,277.09,276.9,787.34,15.11,70.08,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2016,76.82,38.75,31.3,33.59,2.2,1.93,1.50095e-05,277.04,276.14,619.32,16.25,68.79,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2017,76.82,38.75,31.3,33.59,2.2,1.93,1.32357e-05,276.04,275.25,617.52,13.2,71.58,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2018,76.82,38.75,31.3,33.59,2.2,1.93,1.53736e-05,277.39,276.17,448.74,12.94,71.95,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2019,76.82,38.75,31.3,33.59,2.2,1.93,1.59045e-05,276.26,275.51,588.54,13.87,71.17,0.0,0.0,13.04,22.33198289381789,65.8982802284582
14,2020,76.82,38.75,31.3,33.59,2.2,1.93,1.53723e-05,277.2,277.19,686.17,10.3,74.79,0.0,0.0,13.04,22.33198289381789,65.8982802284582
15,2001,84.8,27.64,17.53,25.69,1.14,1.02,1.29144e-05,275.86,275.38,653.03,22.2,62.44,0.14,0.61,8.01,24.005783400236307,65.8604285786652
15,2002,84.8,27.64,17.53,25.69,1.14,1.02,1.19443e-05,275.03,273.98,477.28,18.22,66.89,0.0,0.61,8.01,24.005783400236307,65.8604285786652
15,2003,84.8,27.64,17.53,25.69,1.14,1.02,1.15186e-05,275.13,273.73,517.03,11.29,73.82,0.0,0.61,8.01,24.005783400236307,65.8604285786652
15,2004,84.8,27.64,17.53,25.69,1.14,1.02,1.27438e-05,275.93,275.62,677.17,11.1,74.0,0.0,0.61,8.01,24.005783400236307,65.8604285786652
15,2005,84.8,27.64,17.53,25.69,1.14,1.02,1.52283e-05,276.97,276.49,713.1,12.55,72.18,0.0,0.61,8.01,24.005783400236307,65.8604285786652
15,2006,84.8,27.64,17.53,25.69,1.14,1.02,1.35909e-05,277.06,276.57,512.9,12.27,72.37,0.0,0.61,8.01,24.005783400236307,65.8604285786652
15,2007,84.8,27.64,17.53,25.69,1.14,1.02,1.35945e-05,277.05,276.49,751.95,13.68,70.82,0.0,0.8,8.01,24.005783400236307,65.8604285786652
15,2008,84.8,27.64,17.53,25.69,1.14,1.02,1.30574e-05,276.9,276.55,692.59,10.96,74.19,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2009,84.8,27.64,17.53,25.69,1.14,1.02,1.38516e-05,276.51,276.21,525.91,8.2,76.81,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2010,84.8,27.64,17.53,25.69,1.14,1.02,1.26308e-05,275.66,274.29,498.39,3.79,81.08,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2011,84.8,27.64,17.53,25.69,1.14,1.02,1.42386e-05,277.31,276.53,710.8,5.43,79.11,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2012,84.8,27.64,17.53,25.69,1.14,1.02,1.42444e-05,276.47,275.01,848.52,3.98,80.19,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2013,84.8,27.64,17.53,25.69,1.14,1.02,1.42577e-05,277.29,276.35,562.72,7.21,77.38,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2014,84.8,27.64,17.53,25.69,1.14,1.02,1.50269e-05,276.95,276.99,582.96,14.0,71.24,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2015,84.8,27.64,17.53,25.69,1.14,1.02,1.36766e-05,277.4,277.28,826.2,13.82,71.52,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2016,84.8,27.64,17.53,25.69,1.14,1.02,1.48026e-05,277.07,276.45,793.17,11.48,73.26,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2017,84.8,27.64,17.53,25.69,1.14,1.02,1.22338e-05,276.07,275.24,608.81,7.87,76.25,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2018,84.8,27.64,17.53,25.69,1.14,1.02,1.39524e-05,277.2,275.82,509.79,8.1,76.63,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2019,84.8,27.64,17.53,25.69,1.14,1.02,1.4582e-05,276.35,275.41,693.81,10.77,74.57,0.0,0.89,8.01,24.005783400236307,65.8604285786652
15,2020,84.8,27.64,17.53,25.69,1.14,1.02,1.53125e-05,277.35,277.56,919.44,6.42,78.74,0.0,0.89,8.01,24.005783400236307,65.8604285786652
16,2001,150.65,23.71,16.38,20.73,1.31,1.11,1.34342e-05,275.73,275.36,616.13,11.39,61.23,0.0,0.0,21.33,23.721089805393383,65.8435384238848
16,2002,150.65,23.71,16.38,20.73,1.31,1.11,1.20756e-05,274.79,273.87,441.65,9.53,63.91,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2003,150.65,23.71,16.38,20.73,1.31,1.11,1.16603e-05,274.93,273.51,456.8,5.44,67.64,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2004,150.65,23.71,16.38,20.73,1.31,1.11,1.31787e-05,275.84,275.47,621.25,5.93,67.07,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2005,150.65,23.71,16.38,20.73,1.31,1.11,1.58321e-05,276.96,276.4,658.44,7.57,65.55,0.0,0.0,21.42,23.721089805393383,65.8435384238848
16,2006,150.65,23.71,16.38,20.73,1.31,1.11,1.44211e-05,277.17,276.65,486.61,7.61,65.62,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2007,150.65,23.71,16.38,20.73,1.31,1.11,1.44869e-05,277.12,276.48,699.27,7.26,66.05,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2008,150.65,23.71,16.38,20.73,1.31,1.11,1.38188e-05,276.97,276.55,620.77,5.3,68.33,0.0,0.0,21.42,23.721089805393383,65.8435384238848
16,2009,150.65,23.71,16.38,20.73,1.31,1.11,1.44487e-05,276.44,276.2,482.64,3.55,70.04,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2010,150.65,23.71,16.38,20.73,1.31,1.11,1.30585e-05,275.56,274.18,483.01,2.81,70.83,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2011,150.65,23.71,16.38,20.73,1.31,1.11,1.48166e-05,277.33,276.44,684.24,4.11,69.74,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2012,150.65,23.71,16.38,20.73,1.31,1.11,1.4978e-05,276.55,275.04,788.25,3.04,70.89,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2013,150.65,23.71,16.38,20.73,1.31,1.11,1.50862e-05,277.3,276.28,530.13,5.0,68.89,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2014,150.65,23.71,16.38,20.73,1.31,1.11,1.57944e-05,276.95,276.95,516.98,9.76,64.23,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2015,150.65,23.71,16.38,20.73,1.31,1.11,1.46004e-05,277.54,277.36,806.48,10.49,63.45,0.0,0.0,21.42,23.721089805393383,65.8435384238848
16,2016,150.65,23.71,16.38,20.73,1.31,1.11,1.56409e-05,277.09,276.51,727.76,8.09,65.38,0.0,0.0,21.42,23.721089805393383,65.8435384238848
16,2017,150.65,23.71,16.38,20.73,1.31,1.11,1.29776e-05,276.14,275.28,581.3,5.24,67.55,0.0,0.0,21.42,23.721089805393383,65.8435384238848
16,2018,150.65,23.71,16.38,20.73,1.31,1.11,1.49421e-05,277.33,275.89,475.45,4.5,69.14,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2019,150.65,23.71,16.38,20.73,1.31,1.11,1.55384e-05,276.42,275.42,623.06,5.9,68.04,0.0,0.0,21.38,23.721089805393383,65.8435384238848
16,2020,150.65,23.71,16.38,20.73,1.31,1.11,1.60868e-05,277.41,277.51,851.76,3.55,70.27,0.0,0.0,21.38,23.721089805393383,65.8435384238848
17,2001,125.71,23.25,12.37,23.55,1.71,1.45,1.3524e-05,275.71,275.39,601.18,10.15,59.6,0.0,0.45,20.88,23.301908292323652,65.84935808395748
17,2002,125.71,23.25,12.37,23.55,1.71,1.45,1.21576e-05,274.78,273.95,431.51,10.53,60.7,0.0,0.45,20.88,23.301908292323652,65.84935808395748
17,2003,125.71,23.25,12.37,23.55,1.71,1.45,1.17052e-05,274.96,273.6,408.45,6.45,64.78,0.0,0.45,20.88,23.301908292323652,65.84935808395748
17,2004,125.71,23.25,12.37,23.55,1.71,1.45,1.3181e-05,275.76,275.42,580.51,4.73,66.22,0.0,0.45,20.88,23.301908292323652,65.84935808395748
17,2005,125.71,23.25,12.37,23.55,1.71,1.45,1.59386e-05,276.92,276.45,618.78,5.69,65.29,0.0,0.45,20.88,23.301908292323652,65.84935808395748
